timestamp,cov
2024-08-20 10:19:30,0.005198128439309969
2024-08-20 10:20:00,0.08485472681523511
2024-08-20 10:20:30,0.18170869944793752
2024-08-20 10:21:00,0.08085866122844582
2024-08-20 10:21:30,0.0018949936548419842
2024-08-20 10:22:00,0.001875063133237207
2024-08-20 10:22:30,0.0018858125311868384
2024-08-20 10:23:00,0.0019422406848439997
2024-08-20 10:23:30,0.0020361838880555163
2024-08-20 10:24:00,0.01128811689705936
2024-08-20 10:24:30,0.00720823512600894
2024-08-20 10:25:00,0.057351156663009634
2024-08-20 10:25:30,0.0016169700587649498
2024-08-20 10:26:00,0.0014865541161012954
2024-08-20 10:26:30,0.0016290801123919859
2024-08-20 10:27:00,0.001526377729805252
2024-08-20 10:27:30,0.006688936505611555
2024-08-20 10:28:00,0.027972899666864948
2024-08-20 10:28:30,0.0014033584410834885
2024-08-20 10:29:00,0.0014743280474240664
2024-08-20 10:29:30,0.0016389809368034729
2024-08-20 10:30:00,0.0014541305374871764
2024-08-20 10:30:30,0.0014639469784652466
2024-08-20 10:31:00,0.0014530651009795439
2024-08-20 10:31:30,0.0015120811092983958
2024-08-20 10:32:00,0.001402723093325691
2024-08-20 10:32:30,0.001733146804273407
2024-08-20 10:33:00,0.0013581758875381017
2024-08-20 10:33:30,0.0014421354352336195
2024-08-20 10:34:00,0.0014010755724948665
2024-08-20 10:34:30,0.0014136280573105334
2024-08-20 10:35:00,0.001753144473131701
2024-08-20 10:35:30,0.0018634905361253023
2024-08-20 10:36:00,0.0017993741508711962
2024-08-20 10:36:30,0.0018355384109713683
2024-08-20 10:37:00,0.001785876806160346
2024-08-20 10:37:30,0.0016982641504780416
2024-08-20 10:38:00,0.0014799862513364577
2024-08-20 10:38:30,0.0014741540266757882
2024-08-20 10:39:00,0.0014673398093491183
2024-08-20 10:39:30,0.0014339998596173138
2024-08-20 10:40:00,0.0013780471911280037
2024-08-20 10:40:30,0.0013729042754063849
2024-08-20 10:41:00,0.0014154103122030707
2024-08-20 10:41:30,0.0014900108829501986
2024-08-20 10:42:00,0.001913791023363409
2024-08-20 10:42:30,0.001464649021367892
2024-08-20 10:43:00,0.0014651755425975435
2024-08-20 10:43:30,0.0014861421100693679
2024-08-20 10:44:00,0.0014788123375332213
2024-08-20 10:44:30,0.001619641815598489
2024-08-20 10:45:00,0.0014752331594073344
2024-08-20 10:45:30,0.0019501712017224865
2024-08-20 10:46:00,0.001674507925144638
2024-08-20 10:46:30,0.0015163900332485821
2024-08-20 10:47:00,0.001915195266038083
2024-08-20 10:47:30,0.12061699036173633
2024-08-20 10:48:00,0.14443879523695283
2024-08-20 10:48:30,0.11198758348054595
2024-08-20 10:49:00,0.13704399499777117
2024-08-20 10:49:30,0.10317140123716227
2024-08-20 10:50:00,0.06127446564684727
2024-08-20 10:50:30,0.15320893395615368
2024-08-20 10:51:00,0.07085834826307633
2024-08-20 10:51:30,0.0022899861112451116
2024-08-20 10:52:00,0.006641064219261279
2024-08-20 10:52:30,0.002124357675483815
2024-08-20 10:53:00,0.002300016885025271
2024-08-20 10:53:30,0.01020931819814378
2024-08-20 10:54:00,0.0025641880227788415
2024-08-20 10:54:30,0.003116360040513283
2024-08-20 10:55:00,0.0017978921530381613
2024-08-20 10:55:30,0.002000895830596458
2024-08-20 10:56:00,0.0018877858377968275
2024-08-20 10:56:30,0.0018371149708006772
2024-08-20 10:57:00,0.0019009321830243857
2024-08-20 10:57:30,0.008681461794508807
2024-08-20 10:58:00,0.0018695847332808508
2024-08-20 10:58:30,0.001905554439250287
2024-08-20 10:59:00,0.0020751703039550004
2024-08-20 10:59:30,0.0134121645663238
2024-08-20 11:00:00,0.005650684752056434
2024-08-20 11:00:30,0.00285161156848341
2024-08-20 11:01:00,0.0025684071824277578
2024-08-20 11:01:30,0.0025958069071134898
2024-08-20 11:02:00,0.010770009258191974
2024-08-20 11:02:30,0.11537213646300515
2024-08-20 11:03:00,0.18354563233819948
2024-08-20 11:03:30,0.09993120504946296
2024-08-20 11:04:00,0.1457298427033301
2024-08-20 11:04:30,0.07469366644164512
2024-08-20 11:05:00,0.00811946894781718
2024-08-20 11:05:30,0.0036357964597342305
2024-08-20 11:06:00,0.007955577870713262
2024-08-20 11:06:30,0.006058118791541676
2024-08-20 11:07:00,0.0021710093406348287
2024-08-20 11:07:30,0.015073160236102681
2024-08-20 11:08:00,0.002164810899452845
2024-08-20 11:08:30,0.0016959430092006419
2024-08-20 11:09:00,0.0030680447363578152
2024-08-20 11:09:30,0.005519803913210389
2024-08-20 11:10:00,0.0026151362531538535
2024-08-20 11:10:30,0.001575940709706337
2024-08-20 11:11:00,0.03827853281312404
2024-08-20 11:11:30,0.09031663286565149
2024-08-20 11:12:00,0.025348188840790972
2024-08-20 11:12:30,0.0468314976831069
2024-08-20 11:13:00,0.06569635488856918
2024-08-20 11:13:30,0.06173710234277093
2024-08-20 11:14:00,0.0710132751506216
2024-08-20 11:14:30,0.0323570380662243
2024-08-20 11:15:00,0.007474578738610654
2024-08-20 11:15:30,0.008118577584364232
2024-08-20 11:16:00,0.029397581174248663
2024-08-20 11:16:30,0.03207120262270103
2024-08-20 11:17:00,0.008117369696022468
2024-08-20 11:17:30,0.008594848447870956
2024-08-20 11:18:00,0.008310767494984684
2024-08-20 11:18:30,0.008535131429503814
2024-08-20 11:19:00,0.02749540164392426
2024-08-20 11:19:30,0.055080547941195074
2024-08-20 11:20:00,0.012806313280517826
2024-08-20 11:20:30,0.05247531095092243
2024-08-20 11:21:00,0.006685107507100912
2024-08-20 11:21:30,0.025703822075851035
2024-08-20 11:22:00,0.0023333880757447994
2024-08-20 11:22:30,0.0022948696715316993
2024-08-20 11:23:00,0.004008738808471381
2024-08-20 11:23:30,0.02133517721190416
2024-08-20 11:24:00,0.011042627391959527
2024-08-20 11:24:30,0.018058976665787298
2024-08-20 11:25:00,0.014217430840144561
2024-08-20 11:25:30,0.008051141556380453
2024-08-20 11:26:00,0.011412485730205868
2024-08-20 11:26:30,0.04036411756531564
2024-08-20 11:27:00,0.004515537256991786
2024-08-20 11:27:30,0.011053754279701677
2024-08-20 11:28:00,0.0019394067912122325
2024-08-20 11:28:30,0.001793563975532514
2024-08-20 11:29:00,0.00177786129203285
2024-08-20 11:29:30,0.0018110241370327055
2024-08-20 11:30:00,0.0017833834659681902
2024-08-20 11:30:30,0.0024979186829852656
2024-08-20 11:31:00,0.007580625037709267
2024-08-20 11:31:30,0.004185350346148967
2024-08-20 11:32:00,0.001773990350764915
2024-08-20 11:32:30,0.0017671785756524156
2024-08-20 11:33:00,0.001778557819436383
2024-08-20 11:33:30,0.0018438759748662325
2024-08-20 11:34:00,0.001793196512907541
2024-08-20 11:34:30,0.0018888990691264065
2024-08-20 11:35:00,0.0021846666812173807
2024-08-20 11:35:30,0.00249912700986963
2024-08-20 11:36:00,0.001739087476809912
2024-08-20 11:36:30,0.0017078962374722315
2024-08-20 11:37:00,0.0017321108731210403
2024-08-20 11:37:30,0.0017584563863431999
2024-08-20 11:38:00,0.0016546563329748931
2024-08-20 11:38:30,0.0016769782707937145
2024-08-20 11:39:00,0.018089991387476183
2024-08-20 11:39:30,0.009319461258814823
2024-08-20 11:40:00,0.0018603152401662183
2024-08-20 11:40:30,0.017873291201128256
2024-08-20 11:41:00,0.031469840950196164
2024-08-20 11:41:30,0.006008639980389594
2024-08-20 11:42:00,0.06559628056640217
2024-08-20 11:42:30,0.05795556611304626
2024-08-20 11:43:00,0.030563542819667305
2024-08-20 11:43:30,0.02803780331420877
2024-08-20 11:44:00,0.0228388213955906
2024-08-20 11:44:30,0.02381173203807145
2024-08-20 11:45:00,0.025472599801900954
2024-08-20 11:45:30,0.05559863411349299
2024-08-20 11:46:00,0.07152558643281319
2024-08-20 11:46:30,0.08475569748147004
2024-08-20 11:47:00,0.01978646410133545
2024-08-20 11:47:30,0.016308768190243315
2024-08-20 11:48:00,0.01737136840708227
2024-08-20 11:48:30,0.039920526622430834
2024-08-20 11:49:00,0.004053686500418527
2024-08-20 11:49:30,0.003656084391722813
2024-08-20 11:50:00,0.0037170744278520705
2024-08-20 11:50:30,0.003847152392400067
2024-08-20 11:51:00,0.0035111517246491915
